,loyalty_number,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
8794,232395,Yukon,Whitehorse,Y2K 6R0,Male,College,66805.61958692229,Divorced,Nova,10759.4,Standard,2014,2,,
8795,237274,Ontario,Kingston,M9K 2P4,Male,College,62242.24271327029,Divorced,Nova,10759.4,Standard,2014,3,,
8796,208940,Ontario,Toronto,M2P 4F6,Male,Bachelor,54637.0,Married,Nova,10808.07,Standard,2014,5,,
8797,106623,British Columbia,Victoria,V10 6T5,Male,Bachelor,77314.0,Married,Nova,10827.87,Standard,2018,9,,
8798,819055,Ontario,Toronto,P2T 6G3,Female,Doctor,214092.0,Divorced,Nova,10831.13,Standard,2012,11,,
8799,913060,British Columbia,Vancouver,V6E 3D9,Male,Doctor,214092.0,Divorced,Nova,10831.13,Standard,2014,5,,
8800,414661,Quebec,Montreal,H3T 8L4,Female,High School or Below,73751.0,Married,Nova,10839.51,Standard,2015,11,2016.0,7.0
8801,970576,Manitoba,Winnipeg,R6Y 4T5,Male,High School or Below,73751.0,Married,Nova,10839.51,Standard,2017,9,,
8802,210226,Quebec,Montreal,H4G 3T4,Female,Bachelor,81443.0,Married,Nova,10852.96,Standard,2016,2,,
8803,987122,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,81443.0,Married,Nova,10852.96,Standard,2017,4,,
8804,285982,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,75668.0,Married,Nova,10856.01,Standard,2012,5,,
8805,553018,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,75668.0,Married,Nova,10856.01,Standard,2018,5,,
8806,341302,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59152.0,Divorced,Nova,10856.18,Standard,2015,10,,
8807,414033,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,84048.0,Single,Nova,10876.48,Standard,2017,9,,
8808,951546,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,84341.0,Married,Nova,10914.2,Standard,2017,5,,
8809,144402,Ontario,Toronto,P1J 8T7,Male,College,71899.24887057341,Single,Nova,10915.36,Standard,2017,4,,
8810,588864,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,53433.0,Married,Nova,10926.69,Standard,2018,10,,
8811,454985,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,66423.0,Married,Nova,10934.74,Standard,2017,3,,
8812,370539,Ontario,Toronto,M2M 6J7,Female,Bachelor,47602.0,Married,Nova,10937.18,Standard,2013,12,,
8813,966797,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,47602.0,Married,Nova,10937.18,Standard,2014,3,,
8814,595658,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,53724.0,Single,Nova,10960.94,Standard,2013,3,,
8815,144977,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2012,10,,
8816,300836,Ontario,Toronto,P1J 8T7,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2015,8,,
8817,408378,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2018,7,,
8818,575089,Quebec,Hull,J8Y 3Z5,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2018,12,,
8819,945974,Ontario,Toronto,M2M 7K8,Male,Bachelor,72656.0,Divorced,Nova,10963.96,Standard,2017,1,,
8820,947906,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60352.0,Married,Nova,10970.13,Standard,2016,11,,
8821,350587,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2013,2,,
8822,829263,Quebec,Hull,J8Y 3Z5,Male,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2014,3,,
8823,844949,British Columbia,Victoria,V10 6T5,Male,Bachelor,49588.0,Divorced,Nova,10972.07,Standard,2016,2,2016.0,11.0
8824,296566,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,99897.0,Married,Nova,10978.78,Standard,2017,8,2018.0,4.0
8825,320980,Alberta,Calgary,T3E 2V9,Female,Bachelor,101297.0,Married,Nova,10979.1,Standard,2017,12,,
8826,409156,Ontario,Toronto,M1R 4K3,Female,Bachelor,101297.0,Married,Nova,10979.1,Standard,2015,3,,
8827,549444,Alberta,Edmonton,T9G 1W3,Male,Bachelor,64507.0,Married,Nova,10990.59,Standard,2013,11,,
8828,633749,Ontario,Toronto,M2M 7K8,Female,Bachelor,64507.0,Married,Nova,10990.59,Standard,2013,1,,
8829,649961,British Columbia,Victoria,V10 6T5,Female,College,71440.89190902823,Single,Nova,10996.71,Standard,2012,8,,
8830,401857,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,48683.0,Married,Nova,11003.02,Standard,2017,3,,
8831,605803,Ontario,Toronto,P2T 6G3,Male,College,72407.79895954479,Single,Nova,11003.54,Standard,2015,6,,
8832,359275,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2013,2,,
8833,457456,Quebec,Montreal,H2Y 4R4,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2013,2,,
8834,532464,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,69696.0,Single,Nova,11009.13,Standard,2017,1,,
8835,965254,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53119.0,Married,Nova,3373.87,2018 Promotion,2018,3,,
8836,161045,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59022.0,Married,Nova,11029.93,Standard,2014,10,2018.0,8.0
8837,443865,Ontario,Toronto,P2T 6G3,Male,Bachelor,58083.0,Married,Nova,11030.66,Standard,2012,9,,
8838,489394,Quebec,Montreal,H2T 2J6,Male,Bachelor,64487.0,Married,Nova,11044.11,Standard,2018,7,,
8839,675936,Quebec,Montreal,H2T 2J6,Female,Bachelor,53637.0,Single,Nova,11044.43,Standard,2015,9,,
8840,423844,Ontario,Sudbury,M5V 1G5,Female,Bachelor,75059.0,Divorced,Nova,11072.03,Standard,2018,12,,
8841,205156,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,50597.0,Married,Nova,11084.61,Standard,2012,11,,
8842,653572,Quebec,Montreal,H2Y 4R4,Female,Bachelor,89170.0,Single,Nova,11093.72,Standard,2013,6,,
8843,137858,British Columbia,Vancouver,V6E 3D9,Female,College,67075.47564178024,Single,Nova,11095.97,Standard,2018,1,2018.0,9.0
8844,597532,Ontario,Toronto,P1W 1K4,Male,College,65789.20858745668,Single,Nova,11095.97,Standard,2015,12,,
8845,600309,Ontario,Toronto,P1L 8X8,Male,Bachelor,62468.0,Married,Nova,3433.82,2018 Promotion,2018,4,,
8846,907209,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,64322.0,Divorced,Nova,11121.62,Standard,2015,1,,
8847,153582,Ontario,Sudbury,M5V 1G5,Female,College,68557.8478520186,Single,Nova,3435.65,2018 Promotion,2018,2,,
8848,149846,Quebec,Montreal,H2T 9K8,Male,College,67892.33724587166,Single,Nova,11158.13,Standard,2015,8,,
8849,547016,British Columbia,West Vancouver,V6V 8Z3,Female,College,63794.74947178147,Single,Nova,11158.13,Standard,2013,12,,
8850,147064,Quebec,Montreal,H2Y 2W2,Male,Bachelor,56224.0,Married,Nova,11160.08,Standard,2012,12,,
8851,194762,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,56224.0,Married,Nova,11160.08,Standard,2012,9,,
8852,227547,Quebec,Montreal,H2T 2J6,Female,Bachelor,47084.0,Single,Nova,11177.75,Standard,2016,12,,
8853,382271,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61997.0,Divorced,Nova,11211.59,Standard,2016,5,,
8854,109495,Quebec,Montreal,H2T 2J6,Female,Bachelor,82594.0,Married,Nova,11218.44,Standard,2014,1,,
8855,127039,British Columbia,Vancouver,V6E 3Z3,Male,College,65212.866190811,Single,Nova,11274.91,Standard,2013,8,,
8856,722120,Ontario,Trenton,K8V 4B2,Female,College,69772.673428639,Single,Nova,11274.91,Standard,2016,7,,
8857,784847,Quebec,Montreal,H2Y 2W2,Female,Bachelor,103719.0,Married,Nova,11277.72,Standard,2015,8,,
8858,716197,Ontario,Toronto,M2Z 4K1,Female,Doctor,212544.0,Married,Nova,3460.67,2018 Promotion,2018,3,,
8859,106037,British Columbia,Victoria,V10 6T5,Male,Bachelor,94980.0,Married,Nova,11281.52,Standard,2013,3,,
8860,896685,British Columbia,Vancouver,V6E 3D9,Male,College,71473.22156410453,Married,Nova,11293.98,Standard,2016,12,2016.0,12.0
8861,873169,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,48269.0,Married,Nova,11302.6,Standard,2017,2,,
8862,209249,Quebec,Montreal,H2T 9K8,Female,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2012,5,,
8863,428903,British Columbia,Victoria,V10 6T5,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2014,3,,
8864,542296,Ontario,Toronto,M2M 7K8,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2013,2,,
8865,961639,Alberta,Edmonton,T9G 1W3,Male,Doctor,70755.0,Divorced,Nova,11315.2,Standard,2016,1,,
8866,868552,Alberta,Banff,T4V 1D4,Female,Bachelor,60388.0,Married,Nova,11318.09,Standard,2018,8,,
8867,529922,Alberta,Edmonton,T9G 1W3,Female,Bachelor,89913.0,Married,Nova,11318.13,Standard,2016,6,,
8868,919437,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62415.0,Single,Nova,11320.83,Standard,2015,4,,
8869,142855,Quebec,Hull,J8Y 3Z5,Female,Bachelor,103804.0,Married,Nova,11323.36,Standard,2016,7,,
8870,282472,Ontario,Toronto,M1R 4K3,Male,Bachelor,94040.0,Married,Nova,11365.27,Standard,2018,10,,
8871,612995,Ontario,Ottawa,K1F 2R2,Male,Bachelor,74485.0,Married,Nova,11389.94,Standard,2015,5,,
8872,883025,Alberta,Edmonton,T3G 6Y6,Female,College,66180.30872035996,Married,Nova,11413.44,Standard,2018,8,,
8873,165550,Ontario,Toronto,M2Z 4K1,Male,Doctor,283184.0,Married,Nova,11431.73,Standard,2015,9,,
8874,190052,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,65094.0,Married,Nova,11463.99,Standard,2013,10,,
8875,475974,Ontario,Toronto,M2P 4F6,Male,Bachelor,65094.0,Married,Nova,11463.99,Standard,2013,8,,
8876,355906,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,77373.0,Single,Nova,11472.24,Standard,2013,2,,
8877,563076,Ontario,Toronto,M2M 7K8,Male,Bachelor,80596.0,Married,Nova,11473.48,Standard,2016,5,,
8878,894478,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,80596.0,Married,Nova,11473.48,Standard,2013,12,,
8879,787875,Ontario,Toronto,M8Y 4K8,Male,College,70040.11406216564,Married,Nova,11490.34,Standard,2013,6,,
8880,828643,British Columbia,Vancouver,V1E 4R6,Male,College,71021.37710047569,Married,Nova,11490.34,Standard,2017,4,,
8881,423686,Ontario,Kingston,M9K 2P4,Female,College,61232.889346146156,Married,Nova,11510.36,Standard,2017,3,,
8882,265975,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,52256.0,Married,Nova,11513.36,Standard,2012,11,,
8883,545889,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,69119.0,Divorced,Nova,11516.41,Standard,2018,12,,
8884,952077,Alberta,Edmonton,T3G 6Y6,Male,College,64271.83697154766,Single,Nova,11537.51,Standard,2013,2,,
8885,587867,Alberta,Edmonton,T9G 1W3,Female,Bachelor,79208.0,Married,Nova,11565.69,Standard,2018,5,,
8886,862097,Quebec,Montreal,H2T 9K8,Male,College,69642.60599406995,Single,Nova,11572.1,Standard,2018,12,,
8887,683487,Quebec,Montreal,H2Y 2W2,Male,Bachelor,65489.0,Married,Nova,11606.85,Standard,2012,4,,
8888,524586,Quebec,Montreal,H2T 2J6,Female,Bachelor,62276.0,Married,Nova,11610.25,Standard,2017,8,,
8889,632097,British Columbia,Victoria,V10 6T5,Male,Bachelor,62276.0,Married,Nova,11610.25,Standard,2016,11,,
8890,105335,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,53065.0,Single,Nova,11611.95,Standard,2014,10,,
8891,681961,Quebec,Montreal,H2T 2J6,Male,Bachelor,53065.0,Single,Nova,11611.95,Standard,2015,2,2015.0,10.0
8892,306676,Ontario,Toronto,P1J 8T7,Male,Bachelor,89185.0,Married,Nova,11619.92,Standard,2013,7,,
8893,130217,British Columbia,Whistler,V6T 1Y8,Female,College,61879.58171956546,Single,Nova,11624.82,Standard,2016,8,2017.0,4.0
8894,263267,Quebec,Montreal,H2Y 2W2,Male,College,70045.41540809198,Single,Nova,11624.82,Standard,2018,11,,
8895,255425,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,103494.0,Married,Nova,11628.73,Standard,2014,1,,
8896,286942,Alberta,Banff,T4V 1D4,Male,Bachelor,76899.0,Married,Nova,11638.67,Standard,2017,9,,
8897,249693,Ontario,Toronto,P1J 8T7,Male,High School or Below,71630.0,Married,Nova,11638.9,Standard,2012,6,,
8898,849298,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,71630.0,Married,Nova,11638.9,Standard,2014,10,,
8899,978712,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,71630.0,Married,Nova,11638.9,Standard,2018,10,,
8900,642976,Ontario,Sudbury,M5V 1G5,Male,Bachelor,53620.0,Single,Nova,3491.26,2018 Promotion,2018,2,,
8901,335964,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,47643.0,Divorced,Nova,11660.57,Standard,2014,1,,
8902,755759,Ontario,Toronto,M8Y 4K8,Female,Bachelor,47643.0,Divorced,Nova,11660.57,Standard,2016,5,,
8903,681887,Ontario,Thunder Bay,K8T 5M5,Male,College,69576.87634752577,Married,Nova,11663.99,Standard,2012,9,,
8904,678858,Ontario,Toronto,P1J 8T7,Male,Bachelor,94089.0,Married,Nova,11665.1,Standard,2016,4,2016.0,12.0
8905,409741,Alberta,Edmonton,T9G 1W3,Male,Bachelor,83810.0,Divorced,Nova,11681.37,Standard,2013,10,,
8906,505167,Ontario,Toronto,M2M 7K8,Female,Bachelor,83810.0,Divorced,Nova,11681.37,Standard,2018,9,,
8907,217772,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,61578.0,Divorced,Nova,11692.01,Standard,2017,9,,
8908,261715,Ontario,Toronto,M8Y 4K8,Male,Bachelor,55641.0,Married,Nova,11701.07,Standard,2015,3,,
8909,600563,British Columbia,Vancouver,V5R 1W3,Female,Doctor,187495.0,Married,Nova,11714.78,Standard,2015,11,,
8910,487605,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,61589.0,Married,Nova,11726.19,Standard,2012,6,,
8911,106592,Alberta,Banff,T4V 1D4,Male,Doctor,298661.0,Married,Nova,11727.78,Standard,2016,6,,
8912,525548,Quebec,Montreal,H4G 3T4,Female,Bachelor,74830.0,Married,Nova,11747.65,Standard,2015,12,,
8913,138653,Ontario,Toronto,M2Z 4K1,Male,Bachelor,52985.0,Married,Nova,11763.94,Standard,2018,9,,
8914,642401,Quebec,Montreal,H2Y 2W2,Female,Bachelor,97776.0,Married,Nova,11785.04,Standard,2017,7,2018.0,2.0
8915,111034,Ontario,Toronto,M1R 4K3,Female,Master,118863.0,Divorced,Nova,11790.5,Standard,2014,3,,
8916,629394,Ontario,Ottawa,K1F 2R2,Male,Master,118863.0,Divorced,Nova,11790.5,Standard,2017,9,,
8917,937922,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,55479.0,Married,Nova,11793.13,Standard,2016,4,,
8918,674805,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95423.0,Married,Nova,11820.11,Standard,2014,6,,
8919,740577,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95423.0,Married,Nova,11820.11,Standard,2012,11,,
8920,481191,Quebec,Montreal,H4G 3T4,Male,College,65408.10947829635,Single,Nova,11834.73,Standard,2017,5,,
8921,191537,British Columbia,Victoria,V10 6T5,Male,College,64364.69313517693,Married,Nova,11885.97,Standard,2013,8,,
8922,609174,Quebec,Montreal,H2Y 2W2,Female,Bachelor,49894.0,Married,Nova,11923.75,Standard,2015,11,,
8923,261077,Ontario,Toronto,P2T 6G3,Male,Bachelor,52406.0,Single,Nova,11925.72,Standard,2012,11,,
8924,671309,Ontario,Toronto,P1J 8T7,Female,Bachelor,68665.0,Divorced,Nova,11926.75,Standard,2016,5,2017.0,1.0
8925,579883,Quebec,Montreal,H2Y 4R4,Female,Bachelor,56610.0,Married,Nova,11944.4,Standard,2018,6,,
8926,523194,Ontario,Trenton,K8V 4B2,Male,Bachelor,92259.0,Married,Nova,3644.83,2018 Promotion,2018,2,2018.0,10.0
8927,627568,Quebec,Montreal,H2T 9K8,Female,Bachelor,78881.0,Divorced,Nova,11971.98,Standard,2013,1,2017.0,6.0
8928,920068,Quebec,Montreal,H2T 9K8,Female,College,67221.15554695844,Single,Nova,11972.78,Standard,2015,9,2016.0,5.0
8929,463146,British Columbia,Whistler,V6T 1Y8,Female,Master,106899.0,Married,Nova,11981.98,Standard,2017,5,2018.0,3.0
8930,792361,Quebec,Montreal,H2Y 4R4,Female,Master,106899.0,Married,Nova,11981.98,Standard,2017,8,,
8931,823208,Quebec,Montreal,H2T 9K8,Female,Master,106899.0,Married,Nova,11981.98,Standard,2016,6,,
8932,467175,Ontario,Toronto,M2M 7K8,Male,Bachelor,63368.0,Married,Nova,11982.42,Standard,2017,2,,
8933,835377,Ontario,Toronto,M2M 7K8,Female,Bachelor,95979.0,Married,Nova,11986.59,Standard,2017,10,,
8934,110211,Ontario,Toronto,M8Y 4K8,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2017,4,2017.0,12.0
8935,124056,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2016,11,,
8936,904992,Ontario,Trenton,K8V 4B2,Male,Bachelor,71883.0,Married,Nova,3653.7,2018 Promotion,2018,4,,
8937,369035,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,64417.0,Single,Nova,12036.62,Standard,2015,3,,
8938,619826,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64417.0,Single,Nova,12036.62,Standard,2013,10,,
8939,683470,Ontario,Trenton,K8V 4B2,Male,Bachelor,63609.0,Married,Nova,12047.78,Standard,2014,2,,
8940,825217,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,50507.0,Married,Nova,12052.98,Standard,2016,3,,
8941,534481,Ontario,Toronto,M1R 4K3,Female,College,68197.94437326962,Single,Nova,12067.46,Standard,2016,1,,
8942,691909,British Columbia,Vancouver,V5R 1W3,Female,College,72189.73370755787,Married,Nova,12097.91,Standard,2012,10,,
8943,756891,Ontario,Toronto,P1J 8T7,Male,College,70505.85259119346,Married,Nova,12097.91,Standard,2014,12,,
8944,445879,Ontario,Toronto,M2M 6J7,Male,College,63745.374741718966,Single,Nova,12101.21,Standard,2015,8,,
8945,701645,Ontario,Ottawa,K1F 2R2,Female,Bachelor,51422.0,Married,Nova,3874.87,2018 Promotion,2018,2,,
8946,959778,Quebec,Montreal,H2T 9K8,Female,Bachelor,56307.0,Divorced,Nova,12105.29,Standard,2018,9,,
8947,148382,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,46904.0,Married,Nova,12128.37,Standard,2017,9,,
8948,544337,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,53443.0,Married,Nova,12128.45,Standard,2018,5,,
8949,194482,Alberta,Edmonton,T9G 1W3,Female,Bachelor,73945.0,Single,Nova,12157.33,Standard,2016,11,,
8950,364264,Ontario,Toronto,M2M 7K8,Female,Bachelor,73945.0,Single,Nova,12157.33,Standard,2016,3,,
8951,523897,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73945.0,Single,Nova,12157.33,Standard,2013,6,,
8952,907025,Alberta,Edmonton,T9G 1W3,Female,Bachelor,73945.0,Single,Nova,12157.33,Standard,2013,8,,
8953,503242,Ontario,Ottawa,K1F 2R2,Female,Bachelor,61493.0,Married,Nova,12157.54,Standard,2018,8,,
8954,694942,Quebec,Tremblant,H5Y 2S9,Female,Master,85959.0,Divorced,Nova,12168.74,Standard,2014,3,,
8955,476539,Ontario,Toronto,M8Y 4K8,Male,Bachelor,96435.0,Married,Nova,12174.59,Standard,2016,12,,
8956,272787,Quebec,Quebec City,G1B 3L5,Male,Bachelor,76018.0,Married,Nova,12200.79,Standard,2013,8,,
8957,603077,Ontario,Sudbury,M5V 1G5,Male,Doctor,144469.0,Married,Nova,12206.89,Standard,2014,1,,
8958,227239,Ontario,Toronto,M2Z 4K1,Male,Bachelor,47515.0,Divorced,Nova,12208.12,Standard,2017,2,,
8959,285579,Ontario,Trenton,K8V 4B2,Female,College,72501.04776345498,Single,Nova,3995.36,2018 Promotion,2018,4,,
8960,628578,Ontario,Toronto,M1R 4K3,Male,Bachelor,63550.0,Married,Nova,12231.88,Standard,2013,10,,
8961,726268,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57615.0,Married,Nova,12232.78,Standard,2016,2,,
8962,483863,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,65857.0,Married,Nova,12244.9,Standard,2014,11,,
8963,213841,Alberta,Banff,T4V 1D4,Female,College,67150.56644252174,Married,Nova,12252.6,Standard,2013,5,,
8964,179603,Quebec,Hull,J8Y 3Z5,Female,College,65414.57057147441,Single,Nova,12255.12,Standard,2013,8,,
8965,221721,Ontario,Toronto,P5S 6R4,Male,Bachelor,58025.0,Divorced,Nova,12265.6,Standard,2012,5,,
8966,336238,Quebec,Montreal,H2T 9K8,Male,Bachelor,76378.0,Married,Nova,12269.42,Standard,2016,10,2017.0,6.0
8967,956946,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,76378.0,Married,Nova,12269.42,Standard,2014,7,,
8968,317100,Ontario,Ottawa,K1F 2R2,Male,Bachelor,96550.0,Married,Nova,12280.77,Standard,2015,5,,
8969,707114,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,96550.0,Married,Nova,12280.77,Standard,2012,12,,
8970,722368,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,96550.0,Married,Nova,12280.77,Standard,2014,3,,
8971,214661,British Columbia,Vancouver,V6E 3Z3,Female,College,62103.53060749306,Divorced,Nova,12285.05,Standard,2016,3,,
8972,855384,Quebec,Hull,J8Y 3Z5,Male,College,68345.00390591465,Divorced,Nova,12285.05,Standard,2016,7,,
8973,192136,Ontario,Toronto,M2M 7K8,Female,High School or Below,54033.0,Single,Nova,12298.69,Standard,2013,2,,
8974,365619,Ontario,Toronto,M2P 4F6,Female,High School or Below,54033.0,Single,Nova,12298.69,Standard,2014,7,,
8975,598711,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,54033.0,Single,Nova,12298.69,Standard,2017,12,,
8976,670985,Alberta,Edmonton,T3G 6Y6,Male,High School or Below,54033.0,Single,Nova,12298.69,Standard,2012,5,,
8977,753887,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,54033.0,Single,Nova,12298.69,Standard,2016,2,,
8978,124038,Ontario,Toronto,M2M 7K8,Female,Bachelor,63970.0,Married,Nova,12302.76,Standard,2015,1,,
8979,516242,Ontario,Ottawa,K1F 2R2,Female,College,71817.82787525686,Married,Nova,12316.8,Standard,2014,8,,
8980,187958,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,74858.0,Single,Nova,12321.84,Standard,2016,4,2016.0,12.0
8981,211966,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,94683.0,Married,Nova,12332.52,Standard,2013,10,,
8982,677045,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,81115.0,Divorced,Nova,12349.7,Standard,2013,8,,
8983,352034,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,61093.0,Married,Nova,12379.57,Standard,2016,4,2016.0,12.0
8984,238193,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,61617.0,Single,Nova,12383.53,Standard,2015,8,2018.0,11.0
8985,482370,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74920.0,Divorced,Nova,12421.86,Standard,2018,11,,
8986,816420,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,74920.0,Divorced,Nova,12421.86,Standard,2016,12,,
8987,472532,Quebec,Montreal,H2Y 4R4,Female,Bachelor,58653.0,Single,Nova,12472.12,Standard,2017,6,,
8988,750665,Ontario,Kingston,M9K 2P4,Female,College,70546.97053665703,Single,Nova,12476.65,Standard,2012,8,,
8989,891927,Ontario,London,M5B 3E4,Female,College,62854.18229215994,Married,Nova,12489.21,Standard,2014,12,2016.0,7.0
8990,344483,New Brunswick,Moncton,E1A 2A7,Male,College,69738.6277006536,Single,Nova,12495.74,Standard,2014,5,,
8991,488188,Ontario,Toronto,M2M 7K8,Female,College,64868.558140630295,Married,Nova,12500.84,Standard,2015,4,,
8992,667974,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56917.0,Married,Nova,12519.8,Standard,2012,5,,
8993,800220,Ontario,Toronto,P2T 6G3,Female,Bachelor,31108.0,Married,Nova,4049.81,2018 Promotion,2018,3,,
8994,972673,Quebec,Montreal,H2T 9K8,Female,Bachelor,60450.0,Married,Nova,12521.42,Standard,2017,5,,
8995,250194,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,64353.0,Married,Nova,12522.54,Standard,2012,11,,
8996,659781,Ontario,Toronto,M2M 7K8,Male,Bachelor,48176.0,Divorced,Nova,12550.88,Standard,2016,9,,
8997,760196,Alberta,Edmonton,T9G 1W3,Male,Bachelor,48176.0,Divorced,Nova,12550.88,Standard,2012,5,,
8998,187175,Manitoba,Winnipeg,R6Y 4T5,Male,College,70893.6576353247,Married,Nova,12564.07,Standard,2014,12,,
8999,561981,Quebec,Montreal,H4G 3T4,Female,Bachelor,77696.0,Married,Nova,12590.94,Standard,2017,2,2017.0,10.0
